Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
SBI.NS,0.89,8.54,44.91,EMA,10/20,3.09,100.0,5.07,-3.43,2
SBI.NS,0.89,8.54,44.91,EMA,12/26,3.09,100.0,5.07,-3.43,2
SBI.NS,0.89,8.54,44.91,EMA,20/50,0.01,100.0,5.02,-3.43,1
SBI.NS,0.89,8.54,44.91,EMA,50/100,0.01,100.0,5.02,-3.43,1
SBI.NS,0.89,8.54,44.91,EMA,50/200,0.01,100.0,5.02,-3.43,1
