Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
HDFCBANK.NS,0.72,0.14,98.62,SMA,12/26,2.48,100.0,-0.51,-5.72,1
HDFCBANK.NS,0.72,0.14,98.62,SMA,50/200,0.0,0.0,-0.5,-5.72,0
HDFCBANK.NS,0.72,0.14,98.62,SMA,50/100,0.0,0.0,-0.5,-5.72,0
HDFCBANK.NS,0.72,0.14,98.62,SMA,10/20,-0.65,50.0,0.01,-5.72,2
HDFCBANK.NS,0.72,0.14,98.62,SMA,20/50,-1.98,0.0,-0.0,-5.72,1
